Sender_account,Date,daily_total,daily_count,previous_day_total,change_from_previous_day,alert_type,behavioural_flag
2460865543,2022-12-01,8259.69,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2460865543,2022-12-03,9456.20,1,8259.69,1196.51,"BEHAVIOURAL CHANGE",NORMAL
2465841512,2022-10-07,3480.22,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2466056232,2022-10-07,44367.09,3,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2470596478,2022-10-07,6569.88,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2470596478,2022-12-02,7971.89,1,6569.88,1402.01,"BEHAVIOURAL CHANGE",NORMAL
2470596478,2022-12-04,8012.83,1,7971.89,40.94,"BEHAVIOURAL CHANGE",NORMAL
2477514279,2022-10-24,14149.97,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2477514279,2022-11-25,12043.52,1,14149.97,-2106.45,"BEHAVIOURAL CHANGE",NORMAL
2477803987,2022-10-07,55652.05,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2482701161,2022-12-12,3399.15,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2482785525,2022-10-07,7481.83,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2484231014,2022-10-07,7266.37,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2497848161,2022-10-07,321.26,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2498232404,2022-10-07,6455.70,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2499203242,2022-10-07,1323.12,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2509459814,2022-11-15,4134.53,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2509831973,2022-10-07,8433.70,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2514923246,2022-10-07,15800.42,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
251879181,2022-10-07,793.39,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2520061873,2022-10-09,72532.13,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2521152088,2022-12-09,14985.04,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2527100295,2022-10-07,1584.41,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2527684651,2022-10-29,3977.99,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2528352705,2022-10-09,7808.01,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2544092504,2022-10-07,11546.34,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
25454716,2022-10-26,7432.11,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2548274915,2022-10-22,12922.33,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2550540287,2022-10-07,3468.06,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2550670994,2022-10-19,8848.67,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2552092407,2022-10-07,175.59,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2552379760,2022-10-07,2671.97,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2556634069,2022-12-10,3459.61,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
255845645,2022-10-07,10640.09,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2561938455,2022-10-07,15073.74,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2562020395,2022-10-07,30179.76,3,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2563576645,2022-10-07,14041.97,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2572808199,2022-10-07,668.74,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2573051257,2022-10-07,5907.06,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
25762606,2022-10-07,2880.73,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2576272240,2022-10-07,342.42,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2576623544,2022-10-07,31432.85,3,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2582573162,2022-10-07,194.00,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2584489906,2022-10-07,4337.45,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2584559390,2022-10-07,36635.98,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2587105294,2022-12-08,7134.44,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2588097391,2022-10-07,9079.56,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2591149052,2022-10-07,3902.28,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2595228252,2022-10-07,896.81,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2595670415,2022-10-07,15135.99,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2597738775,2022-10-07,503.83,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2601687073,2022-10-07,9088.05,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2603494478,2022-10-07,9170.73,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2609955485,2022-10-07,5931.36,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2612483529,2022-10-07,21587.98,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2621273548,2022-12-15,3548.93,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2625399659,2022-10-07,5273.63,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2626270774,2022-10-08,16429.52,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2635590075,2022-10-07,35929.84,3,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
264095857,2022-10-07,26903.65,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2641062081,2022-10-13,3402.31,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2641062081,2022-10-14,2428.74,1,3402.31,-973.57,"BEHAVIOURAL CHANGE",NORMAL
2641062081,2022-10-18,1448.29,1,2428.74,-980.45,"BEHAVIOURAL CHANGE",NORMAL
2641062081,2022-10-19,3245.24,1,1448.29,1796.95,"BEHAVIOURAL CHANGE",HIGH
2641062081,2022-10-20,4137.29,1,3245.24,892.05,"BEHAVIOURAL CHANGE",NORMAL
2641062081,2022-10-21,6703.95,1,4137.29,2566.66,"BEHAVIOURAL CHANGE",NORMAL
2644081947,2022-10-07,2010.34,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2645692846,2022-10-07,248.16,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2647941740,2022-10-07,10789.90,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2648217197,2022-10-07,1478.61,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2649480083,2022-10-08,7754.01,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
265022275,2022-12-03,65128.12,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
265022275,2022-12-04,15222.50,1,65128.12,-49905.62,"BEHAVIOURAL CHANGE",NORMAL
265022275,2022-12-05,21776.31,1,15222.50,6553.81,"BEHAVIOURAL CHANGE",NORMAL
265022275,2022-12-07,8925.70,1,21776.31,-12850.61,"BEHAVIOURAL CHANGE",NORMAL
265022275,2022-12-09,28129.87,2,8925.70,19204.17,"BEHAVIOURAL CHANGE",CRITICAL
265022275,2022-12-11,5135.84,1,28129.87,-22994.03,"BEHAVIOURAL CHANGE",NORMAL
265022275,2022-12-13,41561.33,2,5135.84,36425.49,"BEHAVIOURAL CHANGE",CRITICAL
2654356017,2022-10-07,895.81,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2657142247,2022-10-07,5521.90,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2659417884,2022-10-31,15073.51,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2659454323,2022-10-07,10028.50,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2659616433,2022-10-07,19093.03,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2660276438,2022-12-12,2560.38,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
266182901,2022-10-12,14301.99,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2667904128,2022-10-07,8351.66,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2672451075,2022-11-19,26000.62,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2672451075,2022-11-29,10650.63,1,26000.62,-15349.99,"BEHAVIOURAL CHANGE",NORMAL
267264610,2022-10-07,12601.47,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2674040359,2022-11-19,4662.59,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2676603542,2022-10-19,613612.43,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2679881485,2022-12-04,16008.88,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2687511294,2022-10-07,640.23,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2687903675,2022-12-04,4823.73,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2691277955,2022-11-29,5147.84,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2691277955,2022-12-04,16526.50,1,5147.84,11378.66,"BEHAVIOURAL CHANGE",CRITICAL
2691277955,2022-12-05,12500.23,2,16526.50,-4026.27,"BEHAVIOURAL CHANGE",NORMAL
2697605096,2022-10-09,20603.66,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2698592594,2022-10-07,9145.40,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
270412504,2022-10-07,1430.95,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2711608236,2022-10-07,979.89,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2722337392,2022-10-07,2452.25,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2724243020,2022-10-07,4943.45,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
273040338,2022-10-07,2352.67,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2731219454,2022-10-07,148.26,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2736512144,2022-10-07,10569.50,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2737194318,2022-10-09,7636.06,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2740260267,2022-10-07,2747.96,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2749124400,2022-10-16,8587.87,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2749172169,2022-10-19,3049.97,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2749285893,2022-10-07,475.54,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2752671696,2022-10-07,477.72,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2758469152,2022-10-07,7832.41,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2760955571,2022-11-14,5891.65,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2762694319,2022-10-07,260.28,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2766513361,2022-10-07,438.40,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
27721201,2022-10-07,3459.89,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2773938334,2022-10-07,533.97,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2774232996,2022-10-30,63808.39,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2777193404,2022-10-07,2038.52,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2783073273,2022-10-11,4205.83,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2783631302,2022-10-07,1789.73,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2790083909,2022-10-07,1219.92,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2790502538,2022-10-07,4137.12,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
279188028,2022-12-08,6266.05,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2793197858,2022-10-23,14726.19,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2793197858,2022-10-24,6095.70,1,14726.19,-8630.49,"BEHAVIOURAL CHANGE",NORMAL
2793197858,2022-10-25,27434.36,1,6095.70,21338.66,"BEHAVIOURAL CHANGE",CRITICAL
2793197858,2022-10-26,10350.43,1,27434.36,-17083.93,"BEHAVIOURAL CHANGE",NORMAL
2793197858,2022-10-29,6419.03,1,10350.43,-3931.40,"BEHAVIOURAL CHANGE",NORMAL
2793197858,2022-10-30,6493.51,2,6419.03,74.48,"BEHAVIOURAL CHANGE",NORMAL
2793918649,2022-10-07,12206.81,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2797271466,2022-10-07,297636.26,35,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2797998245,2022-10-07,154.10,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2804810123,2022-11-25,8394.93,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2806625410,2022-10-07,8190.20,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2806740273,2022-10-07,17548.07,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2815753333,2022-10-07,652.56,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
281610578,2022-12-15,14565.41,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2818523910,2022-11-17,75683.50,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2820805407,2022-11-03,169.91,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2820805407,2022-11-04,135.16,1,169.91,-34.75,"BEHAVIOURAL CHANGE",NORMAL
2820805407,2022-11-05,464.60,2,135.16,329.44,"BEHAVIOURAL CHANGE",CRITICAL
2820805407,2022-11-06,146.70,1,464.60,-317.90,"BEHAVIOURAL CHANGE",NORMAL
2820805407,2022-11-07,328.03,2,146.70,181.33,"BEHAVIOURAL CHANGE",HIGH
2824945595,2022-10-16,7472.29,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2824945595,2022-11-26,7864.41,1,7472.29,392.12,"BEHAVIOURAL CHANGE",NORMAL
2826317502,2022-10-07,9734.62,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2828131246,2022-10-07,753.59,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2828854769,2022-10-07,4284.90,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2831014523,2022-10-07,60840.88,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
283212952,2022-10-07,9071.89,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2832385272,2022-10-07,9139.94,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
283280424,2022-10-07,2938.74,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2835477095,2022-10-14,8945.09,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2836869610,2022-10-07,1041.61,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2843630248,2022-11-03,3815.75,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2845318236,2022-10-07,4504.67,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2849622641,2022-11-15,52.69,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2849622641,2022-11-16,119.13,1,52.69,66.44,"BEHAVIOURAL CHANGE",HIGH
2849622641,2022-11-17,86.46,1,119.13,-32.67,"BEHAVIOURAL CHANGE",NORMAL
2849622641,2022-11-18,93.67,1,86.46,7.21,"BEHAVIOURAL CHANGE",NORMAL
2849622641,2022-11-19,106.08,1,93.67,12.41,"BEHAVIOURAL CHANGE",NORMAL
2849906948,2022-10-07,3002.20,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2852936829,2022-10-07,3535.52,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
285552105,2022-10-12,9921.49,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2858247091,2022-10-07,571.89,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2864879256,2022-12-12,93.33,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2864879256,2022-12-13,67.60,1,93.33,-25.73,"BEHAVIOURAL CHANGE",NORMAL
2864879256,2022-12-14,275.42,1,67.60,207.82,"BEHAVIOURAL CHANGE",CRITICAL
2865033012,2022-10-07,15738.73,3,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2865517114,2022-10-07,127.23,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2869675648,2022-10-07,2187.11,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2870115230,2022-10-07,1635.84,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
287305149,2022-10-07,14328.44,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2875874575,2022-10-11,2824.06,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2876703970,2022-11-15,3064.21,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2881514469,2022-10-07,265.26,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
288448161,2022-12-14,5195.42,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2889112657,2022-10-07,562.86,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2889112657,2022-11-06,3497.93,1,562.86,2935.07,"BEHAVIOURAL CHANGE",CRITICAL
2896584582,2022-10-07,1737.71,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
28968986,2022-11-18,3782.23,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2913996500,2022-10-07,12170.92,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2921941084,2022-10-07,5979.22,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2923216853,2022-10-07,132.34,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2929456907,2022-12-12,50170.17,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2933339739,2022-12-06,11391.40,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2933863256,2022-11-13,9767.68,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2937810139,2022-10-07,28894.02,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2939856893,2022-10-07,2563.16,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2946146551,2022-10-07,451.80,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2947370387,2022-10-07,2683.59,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2949870600,2022-12-03,11874.84,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2954683680,2022-10-07,916.30,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
296605000,2022-12-13,20966.54,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2966469026,2022-10-07,760.47,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2969728250,2022-10-07,484.87,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2969955007,2022-10-07,1156.92,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2972193348,2022-10-07,6399.51,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2975433371,2022-10-08,6004.20,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2978655617,2022-10-07,7583.06,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
297935499,2022-11-10,2791.79,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2981214459,2022-10-07,5479.68,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2986696745,2022-10-07,825.57,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2994919804,2022-10-07,3222.98,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2995605752,2022-11-10,3681.90,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
2997580898,2022-10-07,851.60,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
299782338,2022-10-07,326.41,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3001717656,2022-10-24,8079.42,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3001717656,2022-10-25,25057.88,2,8079.42,16978.46,"BEHAVIOURAL CHANGE",CRITICAL
3001717656,2022-10-28,3866.15,1,25057.88,-21191.73,"BEHAVIOURAL CHANGE",NORMAL
3001717656,2022-10-30,19583.64,1,3866.15,15717.49,"BEHAVIOURAL CHANGE",CRITICAL
3001717656,2022-11-01,12876.11,1,19583.64,-6707.53,"BEHAVIOURAL CHANGE",NORMAL
3002136616,2022-10-14,4272.15,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3007675845,2022-10-07,5184.01,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
300815762,2022-10-07,5723.09,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3011203127,2022-10-07,24157.18,4,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3023037899,2022-10-07,63084.99,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3026622208,2022-11-24,3795.62,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3026980368,2022-10-07,396.33,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3027507704,2022-10-12,3822.06,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3027936543,2022-10-07,276.72,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3029183605,2022-10-07,1965.61,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3030213922,2022-10-07,21485.66,3,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3033453299,2022-10-07,62861.14,3,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3034862757,2022-10-07,3512.04,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3035102123,2022-12-09,6204.16,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3046750994,2022-10-11,4085.77,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3050015080,2022-10-07,153.80,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
305103818,2022-10-18,5979.21,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3053114958,2022-10-07,3267.38,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3059697081,2022-10-07,784.23,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
307230262,2022-10-07,2480.31,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3072598521,2022-10-07,2472.19,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3080648876,2022-10-07,720.46,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3083446905,2022-10-07,952.06,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3090819765,2022-10-07,5155.46,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3092775499,2022-10-14,3095.35,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3098347292,2022-10-07,3280.26,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3098573757,2022-10-07,3566.88,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3098762122,2022-10-07,122.30,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3106767697,2022-11-12,2711.13,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3107015826,2022-10-07,391.76,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3108280261,2022-10-07,8094.26,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3108793806,2022-10-07,921.86,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3109776919,2022-10-07,8971.43,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3112884770,2022-10-07,1956.97,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3119048320,2022-11-05,5746.18,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3120847079,2022-10-07,78.36,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
312690129,2022-10-07,3810.16,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3135838003,2022-10-07,7585.32,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3137540462,2022-10-07,734.20,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3138958286,2022-10-07,2938.40,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3139337800,2022-10-07,3223.47,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3141178923,2022-12-03,2863.04,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3143556912,2022-10-18,7022.46,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3146137198,2022-10-07,308.65,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3146144627,2022-10-07,9730.27,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3149859158,2022-10-07,5149.82,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
315360773,2022-10-07,2487.73,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
315625186,2022-11-21,5747.92,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
315625186,2022-11-22,8105.51,1,5747.92,2357.59,"BEHAVIOURAL CHANGE",NORMAL
3162568567,2022-10-07,3067.18,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3168051873,2022-10-07,182320.29,21,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3168071582,2022-10-07,40496.54,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3173291888,2022-10-07,2253.35,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3180939545,2022-11-07,23166.68,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3180939545,2022-11-20,17729.29,1,23166.68,-5437.39,"BEHAVIOURAL CHANGE",NORMAL
3186698068,2022-10-07,1132.86,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3187084517,2022-11-14,1564.76,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3187084517,2022-11-15,2631.21,1,1564.76,1066.45,"BEHAVIOURAL CHANGE",NORMAL
3187084517,2022-11-16,2991.38,1,2631.21,360.17,"BEHAVIOURAL CHANGE",NORMAL
3187084517,2022-11-17,3002.53,1,2991.38,11.15,"BEHAVIOURAL CHANGE",NORMAL
3187084517,2022-11-18,3381.27,1,3002.53,378.74,"BEHAVIOURAL CHANGE",NORMAL
3187084517,2022-11-21,3560.55,1,3381.27,179.28,"BEHAVIOURAL CHANGE",NORMAL
3187084517,2022-11-22,2947.61,1,3560.55,-612.94,"BEHAVIOURAL CHANGE",NORMAL
3187084517,2022-11-23,5699.31,1,2947.61,2751.70,"BEHAVIOURAL CHANGE",NORMAL
3190048835,2022-10-11,5917.62,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
